Sujeto,Archivo,Condicion,Mu_C3,Mu_Cz,Mu_C4,Beta_C3,Beta_Cz,Beta_C4,ERD_Mu_C3,ERD_Mu_C4,Entropy_C3,Entropy_Cz,Entropy_C4,Hjorth_Activity_C3,Hjorth_Mobility_C3,Hjorth_Complexity_C3,Coh_Mu_C3_C4,Coh_Beta_C3_C4
S103,S103R11.edf,Izquierda,1.7371616400798648e-10,2.6366899083236464e-10,2.0956905842506854e-10,3.1081075574106356e-11,3.696934770326177e-11,2.306002317586627e-11,701.8698712494131,853.1388362814738,0.6048419020154797,0.5397540698477599,0.5204133109981977,2.0594076780520166e-09,0.4982846411523168,1.4332605447538593,0.6157054886385614,0.5669862678687434
S103,S103R11.edf,Reposo,1.0788401985002463e-10,1.1999325489229135e-10,8.635633338689417e-11,2.4303834860716672e-11,2.3465972450243153e-11,1.3483054924824549e-11,668.968179408364,776.6380031510109,0.6655543963902788,0.6611828514314987,0.670693840677511,1.262767811483831e-09,0.5573969435978653,1.3378880654532344,0.3557017294077765,0.4789495775290933
S103,S103R11.edf,Derecha,2.636203510952802e-10,1.9325162697703715e-10,1.1883405129072634e-10,2.720552644379383e-11,2.6657598302051816e-11,1.790086324579376e-11,919.2384517606032,697.4497733532143,0.5932379097406488,0.6183527469457581,0.6157928799022567,1.9441401313888667e-09,0.4757782359086602,1.3709104961581284,0.6988362390540274,0.6139227134339689
S103,S103R11.edf,Reposo,1.959037636449782e-10,1.4756608438785002e-10,9.37981520952895e-11,2.9224874082690357e-11,3.1841666203725074e-11,1.3488305176603565e-11,760.9589413224501,711.030409084955,0.651064782819371,0.661335970356597,0.6259849133131145,1.5516642323221512e-09,0.5309372695985236,1.3521620987975491,0.6109124595051434,0.5408940068369301
S103,S103R11.edf,Izquierda,8.500633675331473e-11,7.724141774225109e-11,5.302499317157304e-11,2.947255441342267e-11,2.7078111098067858e-11,1.4409369114323852e-11,483.05274960653514,601.3403466555051,0.6499722252449288,0.6913196162995642,0.6849619687164414,1.1856245725923375e-09,0.5614778586812014,1.3293585823015115,0.5588433551666988,0.5899190096929116
S103,S103R11.edf,Reposo,8.541930539257463e-11,8.343067454902909e-11,3.367105796599327e-11,2.001874062109294e-11,1.9063468465579456e-11,1.1886785749256098e-11,626.3315407669758,472.37562395635393,0.6842746274414457,0.6837530467997789,0.6998417296048771,9.915922610940268e-10,0.5520994730016489,1.390252055316138,0.5060370638184444,0.6028749274214302
S103,S103R11.edf,Derecha,7.805338410225795e-11,1.166487544070963e-10,8.760854790875772e-11,1.805386276655822e-11,2.2239260875117624e-11,1.1841744991805773e-11,641.7756602044244,848.7922334541449,0.6752449443453623,0.6452169103977041,0.6400676176608618,9.767277284129372e-10,0.5495812062755956,1.3526577747899962,0.5862322411314649,0.5292167046006406
S103,S103R11.edf,Reposo,1.165552588528888e-10,1.1942700590378117e-10,7.864722026390649e-11,2.121351269075208e-11,2.1661180923418878e-11,1.453866969167883e-11,771.4608933174093,762.3220096221119,0.6577869207216982,0.6479404338207257,0.663145691117486,1.024910161961836e-09,0.5425358589025047,1.3390545161995073,0.657816340952477,0.4821452914847914
S103,S103R11.edf,Izquierda,1.0311831051859808e-10,8.36420889479824e-11,5.0417698137471487e-11,1.6167620710211552e-11,1.5665123162634085e-11,1.1178049960251958e-11,733.4122483337964,654.715027890758,0.6558648329223818,0.6437138008309103,0.6412861941133852,8.664764678999384e-10,0.5562534503375,1.4184951281878089,0.7929072128092891,0.6509370124416681
S103,S103R11.edf,Reposo,5.038251228617519e-11,4.995675617272735e-11,3.7751764905445084e-11,2.3358398966603582e-11,2.647295170672906e-11,1.6759395264261857e-11,381.3532478806807,372.9485810079835,0.7078000629028111,0.6865027280793118,0.6795015887326189,9.155843024099736e-10,0.5911016048513353,1.3561986264097015,0.5853918389187396,0.557950954103153
S103,S103R11.edf,Derecha,8.848436709362061e-11,1.1933650216710388e-10,9.69242633734549e-11,2.2992864111533022e-11,2.373850828071629e-11,1.567244184850217e-11,638.8935520457978,790.835651012519,0.6786557303737601,0.6526149140134653,0.6272374797890552,9.04319074023422e-10,0.5754558298469624,1.3405403731064383,0.7273210226517254,0.6809139408345143
S103,S103R12.edf,Reposo,7.007351165535455e-11,7.416444357772096e-11,5.6521016390293676e-11,3.6976525075552714e-11,2.620428107685123e-11,2.5659554591561378e-11,413.24217950316216,413.504921508745,0.7240530422491849,0.7023360699494477,0.7189533558747697,9.699603413943297e-10,0.6937880693963627,1.2411613008799869,0.6273930580999152,0.7026226454823188
S103,S103R12.edf,Derecha,5.954863799384229e-11,5.942800067225775e-11,4.247525017851953e-11,1.971914946534794e-11,1.8276221841583898e-11,2.1361614490788316e-11,537.7294093016683,384.29449160170344,0.7093476724740392,0.6997203303169208,0.7402206487605929,6.680401078020666e-10,0.6463451172297457,1.320132943425013,0.8042316439629775,0.5560265247261775
S103,S103R12.edf,Reposo,7.322787011914909e-11,6.784042949326358e-11,5.561811406329552e-11,2.0884692899690154e-11,2.0984740667223667e-11,2.321325000563065e-11,595.1722078521328,445.33023191268865,0.719250768671069,0.6977297680359436,0.7373378348444172,8.001471294900618e-10,0.6491389128852935,1.3137039956089311,0.6382536225259563,0.6741144430418546
S103,S103R12.edf,Izquierda,6.870142252007893e-11,5.200387451412747e-11,3.510035583961006e-11,1.6552591611749203e-11,1.5901196624947716e-11,1.4630761038778898e-11,611.7654354601988,418.16562972889415,0.6814087484076248,0.6880450108607367,0.7265050505407878,8.607479731376673e-10,0.6102970626863239,1.36862883737993,0.7991543804280391,0.6397598598333789
S103,S103R12.edf,Reposo,6.446154298649754e-11,4.934617495492807e-11,5.175900045778583e-11,2.4643676788624752e-11,1.9547123149362775e-11,1.5721753790736397e-11,502.0688729080798,571.1580501263219,0.708053321272198,0.703845968408868,0.7077204876820731,8.417874584945776e-10,0.6272354613437036,1.3071423764378214,0.5256733364481732,0.620378042297073
S103,S103R12.edf,Izquierda,4.4140239172107584e-11,2.5531596784008194e-11,2.2238497410725625e-11,2.004171904593574e-11,1.6319442600861647e-11,1.5251811256905394e-11,475.3238783925173,318.3494766935082,0.7148746315715189,0.7374063904899061,0.7413410110500839,6.768317169648662e-10,0.6662651362801877,1.257550501697523,0.6032680626705976,0.6522688958602154
S103,S103R12.edf,Reposo,7.827689506977993e-11,5.816058157963632e-11,4.290734795544679e-11,2.2602684348785154e-11,2.3034347529347802e-11,2.0392387790447365e-11,612.6950125183724,444.2673640333627,0.686062060308257,0.7106651293055204,0.7218881021412126,9.898564053394395e-10,0.6125543598289033,1.3369634376521518,0.5195192090386054,0.49375319973990145
S103,S103R12.edf,Derecha,7.72625490555356e-11,8.040304036478876e-11,7.490347846667135e-11,2.2656239094223778e-11,1.9348399609546727e-11,1.7009380658383887e-11,566.2364554927465,656.0218737280717,0.7007999408893607,0.6751139532634309,0.660944565711776,1.1289514931546164e-09,0.5812034364892265,1.4069703604428154,0.6326991070350716,0.5913909669525572
S103,S103R12.edf,Reposo,1.021941617794383e-10,1.1285557495079796e-10,7.294744773452586e-11,2.5603537302831676e-11,2.412308572701779e-11,1.9823428687375167e-11,629.295371138224,602.6391200327588,0.6936146480116587,0.6901982163477204,0.6983421939847558,1.1173371824642823e-09,0.566180494681778,1.3309074423877014,0.5478868971427524,0.5686787886418023
S103,S103R12.edf,Derecha,1.00082457072235e-10,1.1654926242941135e-10,1.0931369978084157e-10,1.7639385700061167e-11,1.864477583584258e-11,1.2525707675246035e-11,694.8650356650974,868.3609541725606,0.6446344386556432,0.636240543953814,0.6186284614018585,9.551499628662079e-10,0.5857414764602044,1.3993066172130544,0.6282670375012631,0.6263276440283193
S103,S103R12.edf,Reposo,1.7709870908510371e-10,1.8170885426431753e-10,1.1503415184377272e-10,2.0584851913438532e-11,1.7556981028934523e-11,1.3372353056650108e-11,809.2393242116236,803.9581964785617,0.5652016884317067,0.5471734008793345,0.5883007806593651,1.4335315647907828e-09,0.5030195008425823,1.4467435510080577,0.48766883441373127,0.545397535434567
S103,S103R12.edf,Izquierda,9.077452032068461e-11,8.392507502857985e-11,6.581988409710185e-11,1.705010501148979e-11,2.028784604750176e-11,1.4362589250116112e-11,766.2055408914528,695.0586363263187,0.634401466741171,0.6441145192406164,0.6695253638351578,8.375422711833935e-10,0.5600836944656996,1.389929336455812,0.5567663032912138,0.6189108806104225
S103,S103R12.edf,Reposo,1.4627896045736365e-10,1.9592777416533617e-10,1.0822508632229162e-10,2.8539305027124356e-11,2.5549008463127572e-11,1.764866137462788e-11,747.0966893486202,748.7374551105609,0.6505419641359406,0.6182590412416313,0.6378352936418575,1.4702537969683993e-09,0.5784525413818584,1.3691764006268805,0.631682688810448,0.542891218150034
S103,S103R12.edf,Derecha,2.0731773508025035e-10,2.1453420775447414e-10,1.9045920587880662e-10,1.586347024774604e-11,1.6800916103887996e-11,1.5356712499994828e-11,899.7632078931374,879.0084152192096,0.5602903691504924,0.5414024868141037,0.5616719657781052,1.3199016108341088e-09,0.49303248335370636,1.505981555193873,0.6814410535745927,0.5618734231312182
S103,S103R12.edf,Reposo,1.2034333559593895e-10,1.0739686565187602e-10,8.133158552077918e-11,2.074733147678604e-11,2.155275460501123e-11,1.4693903189777383e-11,791.856484068829,762.1111500450717,0.6899769751808589,0.6967179115503462,0.6770355790048324,9.933453664424117e-10,0.5963924821410491,1.3593226971308663,0.5795951830447467,0.5483408713852466
S103,S103R12.edf,Izquierda,1.399437744800343e-10,1.8320666070156035e-10,1.2148080783077291e-10,2.4061623181048212e-11,2.2478342011727048e-11,1.6214852625484512e-11,800.0160315602914,866.384357223063,0.6404346428412699,0.6047942465829226,0.6327374438236818,1.181926510311548e-09,0.5712627805852292,1.3663742314244083,0.6778704431005385,0.6149207499051261
S103,S103R12.edf,Reposo,1.4919732104635986e-10,1.4116640968319313e-10,1.0121017172881826e-10,3.174992299909687e-11,3.642322400596983e-11,1.8244082443009263e-11,606.1674631143396,697.6905605843001,0.6404632811122648,0.6442231054583143,0.6359959382510403,1.6176475571570363e-09,0.5506096387766418,1.4384730596705666,0.4925362592510938,0.5567345186386838
S103,S103R12.edf,Izquierda,1.4354849591237657e-10,1.7843245834181472e-10,1.338920481872589e-10,2.3874822691930924e-11,2.6396516353274176e-11,1.9027665253617098e-11,724.7921808279232,752.502975395347,0.5984894277525518,0.5697757798838375,0.5664984801784373,1.381412936145017e-09,0.5075494098637512,1.4097651107632725,0.6112990229055958,0.5294046749092405
S103,S103R12.edf,Reposo,9.222599070552183e-11,1.3585829129373311e-10,1.0635546022383329e-10,2.6833214964081534e-11,2.5646774154242238e-11,1.615554183102126e-11,462.58683103619876,622.0343258194074,0.671651982693869,0.6386797096670701,0.6099702706666895,1.1678448554461297e-09,0.5745547016260264,1.3915176067103456,0.6153755117852545,0.6014484323314649
S103,S103R12.edf,Derecha,1.7085089080745928e-10,1.4554350634740553e-10,1.1267228749190263e-10,1.8359952301558883e-11,1.547773095524234e-11,1.2800289737655088e-11,946.9044780912592,895.435250718295,0.6072858150928682,0.6093609702495579,0.6057837268264263,1.212502354194639e-09,0.5345098417172388,1.3811843906675105,0.5169930785289977,0.46689370426056576
S103,S103R12.edf,Reposo,1.0055358072763241e-10,1.078517048060295e-10,4.561986980479689e-11,1.7823850860592802e-11,1.700634350849104e-11,9.444799839931097e-12,738.407343933642,650.7252600006234,0.6406171517276397,0.6425139747212745,0.6657458363378906,9.865343139506347e-10,0.5393414921414983,1.4022407371228263,0.8249963989979967,0.7410873908221143
S103,S103R12.edf,Izquierda,2.0243410088487727e-10,1.9867871623568647e-10,1.3944511636350772e-10,3.3479573415947535e-11,3.0232737915725714e-11,1.504268267854952e-11,724.1009747097913,853.57942804028,0.6307027773706784,0.6269541306698239,0.6136568852966025,1.6788339512225486e-09,0.5202497334459785,1.4001963763546141,0.7059393388622863,0.5327775454604197
S103,S103R12.edf,Reposo,1.4545300127640857e-10,1.3960390632302427e-10,9.983790479775416e-11,2.702766821943435e-11,2.8826616163822575e-11,1.612107730895606e-11,699.9347173549053,733.5995567967683,0.6351534682007854,0.6501508305475805,0.6412844316157001,1.4818519043662511e-09,0.521167805022466,1.4151114556709283,0.5651045389790055,0.6050206415362482
S103,S103R12.edf,Derecha,1.09562995840208e-10,1.9181216230048473e-10,1.2248308992208934e-10,2.6320834549728217e-11,2.557911643559268e-11,1.650586672422989e-11,597.3093501936268,750.391410331737,0.6580652790393257,0.5980582741138776,0.6195138530871929,1.0651913861765314e-09,0.5297628937016228,1.3927306881324373,0.581702894752299,0.5891456492679318
S103,S103R12.edf,Reposo,8.368884311380507e-11,1.2411209121530736e-10,9.407429015735742e-11,2.3366604613396245e-11,2.3983099882788808e-11,1.1915984232494622e-11,478.3985835302673,661.9959455368745,0.6497678252101156,0.6080879504828697,0.5613372196338486,1.2416746891666035e-09,0.5247374860212526,1.3990089212707382,0.36767111107559725,0.5981835550533421
S103,S103R12.edf,Derecha,8.749767663266944e-11,8.714051199952851e-11,6.074148969204767e-11,1.9413173326748078e-11,2.556511513171063e-11,1.334848718136196e-11,513.0259883878094,561.6432977252479,0.6111461157046749,0.6407692531035168,0.6442430049453771,1.1882765994274474e-09,0.5094154600360936,1.4532313587148384,0.6804551419274042,0.6975293797482484
S103,S103R12.edf,Reposo,9.128640633476586e-11,7.133314781503397e-11,4.244448483461528e-11,2.6388516026023802e-11,2.629515068503094e-11,1.7253595382320378e-11,640.7437968065709,518.0871237233476,0.6843501679130909,0.698735777702274,0.7021306720740391,1.0744877070959771e-09,0.5770209977787778,1.3056452919665356,0.6349937010968499,0.6220010537944526
S103,S103R12.edf,Izquierda,1.4890222906039875e-10,1.382803019598821e-10,9.722236762122023e-11,2.0268455061377352e-11,1.6524677067443092e-11,9.317935308144317e-12,759.5897268044371,822.9951684057372,0.6019388672850137,0.5697435653974181,0.5601665618706927,1.331775698510578e-09,0.5218680940400946,1.4229672311127888,0.5759246508798105,0.6341598492877252
S103,S103R12.edf,Reposo,6.161470414773092e-11,7.895070111223952e-11,3.4902724131653936e-11,1.374941330894248e-11,1.727127364215121e-11,9.787607511975946e-12,666.8873521867414,578.4839821768873,0.683371910668004,0.6750001631026744,0.6894931138837597,7.943068668163208e-10,0.5287148928339412,1.3800238838279832,0.6903567712540677,0.721664702397883
S103,S103R12.edf,Derecha,1.4560757484604282e-10,1.4510837731753178e-10,1.171955104782099e-10,2.5843093657012306e-11,3.136533719179726e-11,2.1154018866130294e-11,679.8573979716575,754.9372738099089,0.6398233922043431,0.6353429501272262,0.6396639332662095,1.9273521314470252e-09,0.5088912959121151,1.4469870814034618,0.5024184603308057,0.5795103460776202
S104,S104R03.edf,Reposo,1.0050076270490356e-11,1.205606806876403e-11,1.4505884086451336e-11,3.901925810093924e-12,3.894668392082492e-12,4.28181023859387e-12,537.8713609296781,636.481654044864,0.7050574112910958,0.695585515184956,0.6973360613818927,1.2299361049221008e-10,0.6524961085472771,1.2612361972664978,0.4919114848145955,0.6245501990236377
S104,S104R03.edf,Derecha,1.1375939682986831e-11,1.3651485064603456e-11,1.2155277367966362e-11,6.977903732045053e-12,7.066151148111319e-12,5.441452038653618e-12,364.0546819697031,448.7507095678434,0.704915688761124,0.7083798532457863,0.7037597902832515,1.9911937853795166e-10,0.6536464501422079,1.2617518146498623,0.7489910451596873,0.7140538421053299
S104,S104R03.edf,Reposo,2.4355912861136896e-11,1.967201063300822e-11,1.3813426045624679e-11,5.348776330859247e-12,4.097894006872503e-12,3.5783743201964756e-12,667.512588492929,590.3957079537116,0.6838943296690512,0.6861364334316761,0.6986098064828542,2.3547386536830963e-10,0.6004853553876054,1.3084116554309,0.5446348965576031,0.5159365636613076
S104,S104R03.edf,Izquierda,1.3292564771491938e-11,1.3515543153798983e-11,1.0500749243987128e-11,4.8685538032356184e-12,4.6642684746856465e-12,3.924680593857241e-12,516.8762377564659,478.2011260279991,0.7201043717107242,0.7094411924164539,0.7169682829619235,1.6769170647696892e-10,0.6710947732693262,1.30204957505561,0.8184953193478706,0.7426145884031168
S104,S104R03.edf,Reposo,2.1504459187078746e-11,2.4663249219288915e-11,2.6642699070361807e-11,4.764824404405575e-12,5.082592837468037e-12,5.880156297856473e-12,705.9823482545469,694.1798388304702,0.6798412701983607,0.6736825390719567,0.6725426037910229,2.1970920360657112e-10,0.5799478536824183,1.3433847657701001,0.740439492516686,0.48763010339732077
S104,S104R03.edf,Izquierda,2.0430556040475377e-11,2.8411784907014464e-11,2.360818959854289e-11,3.231532636173761e-12,4.044595224887544e-12,3.1104953508287044e-12,787.7886520404836,837.2898384345901,0.6570772614446824,0.6482856342670216,0.6509296662507065,1.7867741040221033e-10,0.575014721561806,1.3219936892861441,0.808938076647728,0.7213209710345445
S104,S104R03.edf,Reposo,2.4443586843460626e-11,2.9995935721285996e-11,2.876704541250225e-11,6.262308328442025e-12,4.556476818858222e-12,4.765667199067371e-12,652.1595875222985,799.1609858648098,0.6955299384208009,0.6523909451226094,0.6531629227065007,2.496276284354025e-10,0.6011557295828442,1.2884952476393445,0.6779166530411427,0.5111470101046471
S104,S104R03.edf,Derecha,1.4428466907924737e-11,1.811491570971691e-11,1.7158221058759007e-11,3.551226887932876e-12,4.152155326979617e-12,3.276646449943376e-12,664.8352235822341,756.188938743332,0.6806845936089897,0.6700969968944569,0.6405159517205408,1.5953712886819644e-10,0.6136363019529955,1.3212306443794715,0.7208754828134846,0.7081772730913101
S104,S104R03.edf,Reposo,2.382039409054757e-11,1.602156142265678e-11,1.1890011409367713e-11,1.0743956457612762e-11,5.531438636423702e-12,4.524165271787196e-12,473.1322258049209,478.07701221481665,0.724493563961186,0.7212674213684289,0.7331556180417864,3.0372425612479306e-10,0.7211105988086326,1.2364366332283474,0.6450843211735716,0.5603697680311184
S104,S104R03.edf,Izquierda,1.3835933236960004e-11,1.638686374539974e-11,9.64322020883538e-12,4.698466922951622e-12,4.741856143581192e-12,4.187802905498286e-12,573.5843151336629,477.0310000987095,0.7104134515209746,0.6953571925282037,0.7149772993790441,1.6905973260703899e-10,0.6162691289517466,1.3098768298386343,0.6218628186904849,0.6631320635407293
S104,S104R03.edf,Reposo,1.2713259686440246e-11,1.899739307762651e-11,1.7671516577915087e-11,3.830740272970632e-12,3.5807737577613525e-12,4.1030300283679985e-12,597.9308842756965,731.1726387944741,0.6974346896875312,0.6684771460568659,0.675195287940711,1.43589329302096e-10,0.6225975425894453,1.2729432123459987,0.6021569090872863,0.5311515708151578
S104,S104R03.edf,Derecha,2.4129995275271325e-11,3.127354564703203e-11,2.2527165740551496e-11,3.6114293482201465e-12,3.515238010158331e-12,3.6013138970125887e-12,792.1991398410764,809.83745137054,0.6402615100511909,0.616224096509513,0.6358269650680423,2.369714627843942e-10,0.5452233438494739,1.349500594046858,0.8045571771592791,0.5422299220871795
S104,S104R03.edf,Reposo,1.1893277310809548e-11,1.4739148886346245e-11,1.2567980333610628e-11,4.039887751586565e-12,3.5327187302594316e-12,2.6139690794505664e-12,553.675720012147,712.7921299400081,0.698207054416831,0.6823597748732297,0.6861233150462503,1.7158875252327921e-10,0.601153440831114,1.306810455032995,0.6331556432536435,0.5442763177673526
S104,S104R03.edf,Izquierda,2.0580964086321107e-11,1.8681848488666648e-11,1.5632311740370177e-11,4.131978126673415e-12,4.978205003973851e-12,5.480655800746059e-12,743.9137507025466,562.6596737558847,0.650824542110873,0.6692773589793475,0.6879294373339018,1.7735884738482482e-10,0.5811273388084648,1.3085600881836426,0.8234903221510099,0.6264407975877326
S104,S104R03.edf,Reposo,2.2716067168241752e-11,2.5807932525636387e-11,2.797801758049612e-11,4.869102012797211e-12,5.460694757746852e-12,4.996890029428957e-12,744.1682769799438,798.7268376088516,0.6611745873952397,0.6685512728731132,0.6618298791510271,1.946532396283552e-10,0.6080783397078481,1.2881778784300058,0.7089307328064046,0.5201036365783308
S104,S104R03.edf,Derecha,1.868049100902752e-11,2.764517344145327e-11,1.949888076376741e-11,4.573162467616807e-12,5.8635960064076176e-12,5.544202682793749e-12,646.4217076258896,630.3659622893956,0.6728393207639919,0.6726103614977407,0.6875198439274556,1.9025885429066751e-10,0.5788450465270601,1.3341534195362375,0.8004377668288213,0.680215619426112
S104,S104R03.edf,Reposo,2.2394209305622605e-11,2.0838793063723772e-11,2.4496374378592443e-11,5.328900015222987e-12,6.102109524123924e-12,6.426554989528299e-12,689.3283464015419,652.0912920058718,0.6772748218761245,0.6915491307366401,0.6782151593542113,2.0075084710379468e-10,0.5911896251658028,1.2672159438913033,0.6826005493072441,0.6925383764861647
S104,S104R03.edf,Derecha,2.1718172151443388e-11,2.973261584061051e-11,2.3654761201746384e-11,3.26602903241356e-12,3.80468806166334e-12,3.6746295582339955e-12,828.4151280231914,817.0313666615549,0.6331988638630972,0.608428874048082,0.6205228718424807,1.7306870965648685e-10,0.5707808679890315,1.3471381012102235,0.7963363283807144,0.7280614811562791
S104,S104R03.edf,Reposo,1.760753858790821e-11,1.981812840863483e-11,2.0222913436930112e-11,7.111982779692541e-12,7.088122390522827e-12,4.963661026936573e-12,519.454231293095,684.3757618210578,0.6966896511827674,0.687212934411332,0.6693476725207386,2.1134519906341585e-10,0.6380861869817558,1.2212485772815853,0.5927179114177179,0.5992929944051077
S104,S104R03.edf,Izquierda,1.8824844053308576e-11,2.459387945867126e-11,1.4858916787672972e-11,4.2597761189190504e-12,4.6317475504974346e-12,3.9669493945638605e-12,691.8828061293925,646.9793360917296,0.6726294377387382,0.6716205352179698,0.6894390012893167,1.7800984937962353e-10,0.5926733936183316,1.310054146092516,0.5913881007854679,0.7414534570278636
S104,S104R03.edf,Reposo,1.5118881935842023e-11,2.651812133723406e-11,2.238014755116775e-11,5.135400245360058e-12,5.49936633091204e-12,5.390916381740142e-12,559.4761742593004,631.7613946271802,0.7121681108408126,0.6709323748256649,0.6784760276658084,1.8705231132454246e-10,0.6022866661192979,1.2997974494272981,0.6795968618193443,0.6403409285950108
S104,S104R03.edf,Derecha,2.2964419901181608e-11,2.1419400365788946e-11,2.3400234638263573e-11,3.64616845973773e-12,4.6834563762771405e-12,4.517461213052083e-12,833.6790259772372,775.9411027674761,0.6431118091857999,0.6698996134372341,0.659603686332483,1.9374019193893572e-10,0.5642472396720158,1.3341494869701938,0.7068298815163174,0.618980100366679
S104,S104R03.edf,Reposo,2.3385619604954816e-11,4.0248497078069094e-11,2.748438263007137e-11,4.7859111452217e-12,4.067498968230931e-12,3.873798964933443e-12,748.2196312154045,875.7242991047733,0.6668009219924992,0.6128709152179989,0.630377037072945,1.9561638587033524e-10,0.5925777778130286,1.3091460447939367,0.770578612791983,0.5402959959361476
S104,S104R03.edf,Izquierda,1.4623689464498863e-11,1.3962409339000076e-11,1.4959330040774802e-11,2.8082664849710266e-12,3.250204819372812e-12,2.978749676692047e-12,712.0762454435583,695.8752372104675,0.6600181886362231,0.6667244724687996,0.6547057349250766,2.0718046238903876e-10,0.5247575687211596,1.406770391941464,0.8196970012893581,0.6155871787900867
S104,S104R03.edf,Reposo,2.0798222617663282e-11,2.626154176051751e-11,3.412414903532157e-11,5.261754155287422e-12,4.915967404190078e-12,5.221412117549432e-12,666.9126659168767,842.0556384852239,0.686113915606742,0.6746917670963636,0.6620881156137939,1.8487038404654374e-10,0.6021052629315788,1.3119765132760943,0.6646462344736482,0.604435081210145
S104,S104R03.edf,Derecha,2.2635860498568516e-11,3.5080445869999955e-11,3.069511080123249e-11,4.503800118398712e-12,4.416694722460106e-12,4.186675586470331e-12,753.4249379912542,860.175290056463,0.6685167867168654,0.6338577166123794,0.6288338847723693,1.9506212581001036e-10,0.5914753808982531,1.303473178393181,0.8688530630980068,0.7090958375543941
S104,S104R03.edf,Reposo,1.1191149610661988e-11,1.5492905867573502e-11,1.588178358891437e-11,7.471411722139116e-12,5.209915515890019e-12,3.963543392384926e-12,335.34287645148504,669.7715703601056,0.7458451335563022,0.6973538064092286,0.6827067774007118,1.8464803815643306e-10,0.7272829854831147,1.2239658555480484,0.6609337120367346,0.5858989612626967
S104,S104R03.edf,Izquierda,1.4926469528307605e-11,1.923878610158887e-11,1.473972902015566e-11,2.1753733247586204e-11,6.502525804472465e-12,4.816733313975927e-12,111.16926018310131,562.4388231254906,0.7339568789280466,0.7165077085424582,0.702280137672141,4.95970881377187e-10,0.8870382852069572,1.1347197525642443,0.6216233066063521,0.6695273334385796
S104,S104R03.edf,Reposo,2.486036668760191e-11,4.38034727371813e-11,3.481086787786293e-11,7.48215317386498e-12,5.110402993360338e-12,5.395698400169397e-12,608.2201276416337,837.968204508698,0.6906258958377817,0.6014473438022082,0.6229161601356688,2.682508439192402e-10,0.6393441890965956,1.3074096515753442,0.8559747194408058,0.5139282398551196
S104,S104R03.edf,Derecha,1.3910560344161154e-11,1.7405901677170656e-11,1.891308892652052e-11,5.192200186404047e-12,5.5135342162803994e-12,4.101765224282038e-12,544.3056979709154,734.2847607964783,0.7056884049695045,0.7021066996671828,0.6662353098409931,1.6917924350913992e-10,0.6140755415269437,1.32166980544721,0.7641322013907609,0.6383524645085363
S104,S104R04.edf,Reposo,1.3765238281362562e-11,1.8442646218204302e-11,1.4152764467207944e-11,4.417600279639345e-12,3.7531578417964465e-12,3.2404420855005848e-12,588.447261911979,700.9575571033627,0.7062156438163889,0.6704668456956363,0.6661126899242249,1.7028698042330847e-10,0.6636877440505343,1.2524853942744305,0.6497066121326832,0.5555988285200222
S104,S104R04.edf,Izquierda,1.1287821052672567e-11,1.2682322275379486e-11,1.0751345792557405e-11,4.628763261826196e-12,4.9083333750599874e-12,3.930612149077903e-12,467.0086204876103,522.4201665089219,0.7224022193802352,0.7034384802704822,0.6993144862757232,1.6110353123129492e-10,0.6671275568895478,1.3158820244119587,0.6443518510206134,0.5855748527117143
S104,S104R04.edf,Reposo,8.12707247445967e-12,1.2489709811885173e-11,1.2705627766429321e-11,5.043888165467134e-12,4.443065943570898e-12,5.2416925963325824e-12,384.7366473647962,516.011049003005,0.7321028315078051,0.7049080632350427,0.7117121614237657,1.373465844927768e-10,0.6865883553582562,1.2417516797513448,0.6721130992408714,0.581480012569738
S104,S104R04.edf,Derecha,1.4296738801891637e-11,1.5200190211527867e-11,1.2403210226810036e-11,3.639767853661948e-12,3.3169200203631942e-12,3.095695277590773e-12,646.0858070855168,690.9818632279255,0.6989840217549403,0.6768401853461585,0.6827979644907285,1.6245844114715155e-10,0.6186934318956588,1.337758827030297,0.7593195888246281,0.7280447152291594
S104,S104R04.edf,Reposo,1.201609796661938e-11,1.8095328666015342e-11,9.778917267627317e-12,4.421568452461864e-12,3.756095695023297e-12,3.5423773589728346e-12,533.7373669391372,500.64198656550036,0.7246074074782514,0.6956894853169809,0.7270295141576906,1.3109306770076446e-10,0.6848484588046545,1.2589123517058416,0.7423699067644371,0.5548809121780363
S104,S104R04.edf,Derecha,1.3723248450444648e-11,1.964912340884221e-11,1.7380552795699454e-11,3.656790076795692e-12,3.9928997153906904e-12,3.772153667622959e-12,647.2176607467871,725.5608772572795,0.6788456176325603,0.6562008419836696,0.6461520630439028,1.6512477969123603e-10,0.613211822035597,1.2923914009236515,0.7009703114408504,0.6663744990739633
S104,S104R04.edf,Reposo,1.2031237671232401e-11,1.9319895355617287e-11,1.4081781986233135e-11,3.720426370964524e-12,3.515514050269671e-12,3.263064564119803e-12,571.3714270921386,698.4599913481688,0.7145476457149037,0.6684255950684044,0.6792217661558859,1.4072241643881177e-10,0.6308638145028002,1.2943988622044014,0.7213276971690701,0.5893187990165902
S104,S104R04.edf,Izquierda,1.0621053749580476e-11,1.2349263079878435e-11,1.2369740866560018e-11,3.5439325759016876e-12,3.8338652466773574e-12,3.3641546073527263e-12,585.176116713823,626.1135295892777,0.6952282683169063,0.6863525574177837,0.6859067941187735,1.2917559578448376e-10,0.6184528030615389,1.2899786407799816,0.7543648969059085,0.5877708099244385
