Sujeto,Condicion,Pot_Mu_C3,Pot_Mu_C4,Pot_Mu_Cz,Pot_Beta_C3,Pot_Beta_C4,Pot_Beta_Cz,Coh_Mu_C3_C4,Coh_Mu_C3_Cz,Coh_Mu_C4_Cz,Coh_Beta_C3_C4,Coh_Beta_C3_Cz,Coh_Beta_C4_Cz,Tipo
S100,Reposo,1.9467516634488765e-11,2.8123796973172804e-11,1.7340576339720168e-11,5.5492233951096836e-12,5.849712480001098e-12,5.017642430769265e-12,0.40813675385614406,0.5211121381106086,0.3195991965895057,0.41424889834936146,0.6368497650275319,0.49324750005460233,Imaginación Motora
S100,Izquierda,3.2119081500926304e-11,5.377319081499897e-11,5.805899964401707e-11,7.708837407761784e-12,6.15125381830703e-12,8.645012772159946e-12,0.5316375480109996,0.7223456001956124,0.6468015864711393,0.43035985623960266,0.6784566270181352,0.6183863245479535,Imaginación Motora
S100,Reposo,2.5370620793295257e-11,3.25789130527461e-11,5.8182588474259895e-11,6.0853206051380616e-12,4.560169010312161e-12,6.575218662769169e-12,0.49301848313996965,0.7452903665967759,0.6204353090132492,0.40936862384794526,0.7364051920935821,0.5397379689809827,Imaginación Motora
S100,Izquierda,1.6207846570848028e-11,2.4652915232501826e-11,3.3966521468029507e-11,5.443720981231467e-12,3.54915253648436e-12,4.784643312302499e-12,0.37887756299460734,0.6977507713715302,0.5734520634662071,0.3702186099097638,0.6890626880867019,0.5802214391712803,Imaginación Motora
S100,Reposo,8.634619888357368e-11,2.7386352483334214e-11,7.841686910508276e-11,7.464269279672702e-12,4.560868322310636e-12,7.318748993306154e-12,0.581428814132578,0.7339803259471179,0.6085003550537551,0.5189906949452338,0.7923009458282735,0.6706759557185937,Imaginación Motora
S100,Derecha,3.5915791305256656e-11,2.128478420020655e-11,5.6389629722231275e-11,2.7459897456804894e-11,3.561523129720031e-12,8.978998426794336e-12,0.5448405767882087,0.6518468424583693,0.7802785865193305,0.4260087817967942,0.6630538319094533,0.5920677702384496,Imaginación Motora
S100,Reposo,7.739618636598018e-11,5.4716983867518046e-11,6.889078494778412e-11,6.776060825490511e-12,4.938889277572819e-12,7.808440334634622e-12,0.3900385968780214,0.7929396871236059,0.4628339963796835,0.3971567967564085,0.7002245353178503,0.5918648916291371,Imaginación Motora
S100,Derecha,1.1522800094008797e-10,3.783900003602528e-11,8.104359035527443e-11,9.778657993985428e-12,5.519408285529729e-12,8.585664999335428e-12,0.6490209739634806,0.7764047114574132,0.7780251198108549,0.4390139239385006,0.6840576095118288,0.5668781076881525,Imaginación Motora
S100,Reposo,1.1751102863157798e-10,6.986031866617237e-11,1.0357911397843985e-10,7.115095421261229e-12,5.53222777313417e-12,7.947107603595966e-12,0.40660102275340754,0.6979954600336516,0.5111226488325774,0.43868841040349515,0.7112671864668614,0.5530050668394434,Imaginación Motora
S100,Izquierda,3.338494737802073e-11,4.324860432418472e-11,5.034414680296352e-11,7.918830742666556e-12,3.466947665256933e-12,6.977149521444409e-12,0.35706468152119747,0.6140594787171619,0.4233319808688712,0.41804237414954415,0.7251067462449192,0.5358091437569045,Imaginación Motora
S100,Reposo,5.632635934928751e-11,4.156633674307016e-11,5.513785980870584e-11,6.780775245028765e-12,5.623792353247262e-12,7.513469905793269e-12,0.47587866612536467,0.7932525328033794,0.6611267769462444,0.44194882685067427,0.7052655442006511,0.5761967018916545,Imaginación Motora
S100,Izquierda,5.251570748819776e-11,5.427090273053035e-11,3.95791952220623e-11,8.764977273684087e-12,6.268968225240173e-12,1.0895894206525646e-11,0.3066952307701729,0.599983513563697,0.5984562947845687,0.3733558783425943,0.6687252564748978,0.6368685545489228,Imaginación Motora
S100,Reposo,2.6921559396380427e-11,4.282680822043699e-11,4.223663540969256e-11,7.658345867547733e-12,4.352406583270795e-12,8.165229764538908e-12,0.46533672953713584,0.7138352930284022,0.5683638728712092,0.4861329524952936,0.790800029186931,0.5652702298861506,Imaginación Motora
S100,Derecha,1.0032696261283606e-10,2.377375907533364e-11,7.256419554981305e-11,9.550185906969125e-12,4.7046678512589596e-12,6.667462712653515e-12,0.2895933712520534,0.7823682108557388,0.4654245553241989,0.4162859274741987,0.7192204113896609,0.5769331733846511,Imaginación Motora
S100,Reposo,1.2003955896314682e-10,7.265901872978984e-11,8.074012589414959e-11,1.715545052495123e-11,4.3849935291211426e-11,1.8285364250398633e-11,0.35440965974910843,0.7009349185274152,0.3818537929624462,0.5628701135456263,0.8127408335598668,0.6491399025925715,Imaginación Motora
S100,Derecha,3.2994222198965e-11,4.238432778901618e-11,7.317561120535269e-11,8.088969347837883e-12,7.677132232509544e-12,7.9008817012685e-12,0.6344199924451964,0.7704552099032679,0.8021113522908745,0.39161972124196387,0.6707261762277188,0.5422679236877511,Imaginación Motora
S100,Reposo,6.538236143948017e-11,6.117080337269278e-11,3.25158715836156e-11,9.994704313547028e-12,5.683918316645696e-12,1.050051901022602e-11,0.45894038765144296,0.6357954799451719,0.5206141014736175,0.5192808478204519,0.7903640649514971,0.6423206574696789,Imaginación Motora
S100,Izquierda,2.5746077291782987e-11,3.550379444513659e-11,2.9365560537999343e-11,7.009577650001599e-12,3.720181713198506e-12,6.099504877126017e-12,0.530605887749184,0.6574002895313673,0.7774374612495535,0.374189540732698,0.7623679702146553,0.5263405110469623,Imaginación Motora
S100,Reposo,5.219691882064314e-11,2.3336237716252034e-11,3.721436079094934e-11,1.0850199098613536e-11,4.752986455668761e-12,7.824935924170085e-12,0.5336001795588218,0.8256622108422277,0.5470999378307397,0.39308248532169937,0.7593871705655114,0.564040015903106,Imaginación Motora
S100,Izquierda,4.9622954713148516e-11,5.971825782264979e-11,1.1345311230519525e-10,6.961359973114379e-12,4.705640209654643e-12,7.76801391978038e-12,0.5867102434517025,0.8453222829631554,0.7848517136099749,0.4452611525462216,0.6871028838112905,0.5521752323865295,Imaginación Motora
S100,Reposo,9.808653424363995e-11,4.985856996577099e-11,5.561827786717221e-11,7.194300430916783e-12,6.176157793476164e-12,6.016512579122191e-12,0.5918794035132132,0.7860131646382204,0.6255782733550135,0.4545055154544529,0.6703914353500028,0.599893626286822,Imaginación Motora
S100,Derecha,9.855616009642885e-11,4.233093946172408e-11,8.854170812134382e-11,9.480380054656785e-12,5.420010727943045e-12,7.36393933640011e-12,0.813334677126143,0.8636291681247692,0.8732142807918255,0.4216029245322076,0.6448837619189901,0.5816447467978213,Imaginación Motora
S100,Derecha,3.1824697673571994e-11,2.9048328006222815e-11,4.066330949832773e-11,7.728959784133872e-12,5.866687294121674e-12,8.004479339341493e-12,0.4270674702025714,0.6900150345442998,0.6410776863994299,0.5022080207243156,0.7198036323989762,0.6135350062362144,Imaginación Motora
S100,Reposo,9.125632377310652e-11,3.5443912055180726e-11,6.692220765641317e-11,8.7559253704661e-12,7.98235037853401e-12,8.005090643463793e-12,0.5466845727597195,0.7715538381573638,0.5851533763892671,0.5031699030691544,0.7318300399574258,0.7090199408325095,Imaginación Motora
S100,Izquierda,5.6490635435667985e-11,3.3281740292963485e-11,7.228428037986809e-11,8.61411983336876e-12,6.641493983587855e-12,9.276110971693393e-12,0.6412468961778071,0.820586189930669,0.6165505520842703,0.4756858779635349,0.7227431373225494,0.5576603620859513,Imaginación Motora
S100,Reposo,5.264945910672358e-11,5.843047672556383e-11,5.027229726846018e-11,6.805384621862801e-12,5.368094858765761e-12,7.526835928695817e-12,0.6335416276555604,0.7647265547778489,0.6982876025561836,0.43169215881608775,0.7314342220605096,0.5336705272472062,Imaginación Motora
S100,Izquierda,8.953381703624621e-11,1.7122417297117635e-11,8.049876392795517e-11,1.0364461396493076e-11,5.226706823351162e-12,6.8002210708190456e-12,0.6580878667795017,0.856942002056801,0.7718708393578907,0.45275385260453765,0.654524319230742,0.5534582683541293,Imaginación Motora
S100,Reposo,6.064284133247305e-11,4.573848354990438e-11,5.612796702226525e-11,1.0706609294833437e-11,7.240301328967107e-12,1.1223259348331616e-11,0.48277393189837814,0.7242357867771061,0.6322222525625864,0.4935702540508639,0.7597267796951751,0.6624517894400634,Imaginación Motora
S100,Derecha,3.757320888205554e-11,6.807996849521943e-11,1.0744630626839847e-10,9.25411211486279e-12,6.743688197207688e-12,7.278151961638035e-12,0.5189919822797517,0.6651086241921568,0.7130197326195226,0.3719868439170778,0.6630821706930246,0.6408629460285162,Imaginación Motora
S100,Reposo,1.2601059891288734e-10,9.809461564700731e-11,1.719370840882809e-10,3.2286388734214916e-11,7.152686619967424e-11,2.7738046223443787e-11,0.5146604677463336,0.8028411361745964,0.5877809402967934,0.5973894176441952,0.7356024027433072,0.6841836959141376,Imaginación Motora
S100,Derecha,3.0548803271833e-11,4.3882803740672956e-11,5.927182433466803e-11,8.519160814862058e-12,8.800836578131545e-12,1.1811344352342895e-11,0.47145691238875037,0.8211438187792687,0.5490323299161409,0.5337490932120333,0.6896711245445037,0.6211826328174519,Imaginación Motora
S100,Reposo,2.735386213333796e-11,1.7267942386041e-11,2.603953600332521e-11,1.0092675489405693e-11,6.37621436832512e-12,8.448776439334615e-12,0.45947771636679796,0.7851143924085807,0.6316186294837149,0.45104930604229637,0.7422626693087228,0.6371746433940656,Imaginación Motora
S100,Izquierda,5.673888354708132e-11,1.2127310764047271e-11,4.7063268977994815e-11,8.498451130423401e-12,5.004593053405269e-12,7.115379034430209e-12,0.3877552532210522,0.7270974900747549,0.5724392559016565,0.4098097097699701,0.6449870903736912,0.5248139816749853,Imaginación Motora
S100,Reposo,5.532088748643699e-11,2.5971274733027436e-11,4.421194287070299e-11,6.750067593840161e-12,6.428757406218829e-12,7.176745554087395e-12,0.4724978571058623,0.7068230963638013,0.4890088106714877,0.4608536812202454,0.6455606234731294,0.6043691869709551,Imaginación Motora
S100,Izquierda,7.509819678175743e-11,2.7565673822743892e-11,5.575796388294971e-11,1.2150638144096665e-11,7.042122388194123e-12,1.0401192327925268e-11,0.6041571381350028,0.9105250928369037,0.6742106387150434,0.453862341504651,0.7318071670400484,0.5781490968283757,Imaginación Motora
S100,Reposo,4.641406895066285e-11,5.614370244575003e-11,3.1299265191735025e-11,1.0047865155679069e-11,7.525075953017865e-12,7.451889238125784e-12,0.44258332194323463,0.724610241512917,0.54042393112674,0.34808892447543505,0.7314507295721927,0.49985901195950444,Imaginación Motora
S100,Derecha,4.1202933546167717e-11,6.880712710615654e-11,6.92943665538436e-11,1.1440809011189222e-11,9.926136947947653e-12,8.892715255917986e-12,0.4684778767154873,0.7455965304616083,0.5159286044316217,0.4488721248690277,0.7499200157367886,0.5945885452865091,Imaginación Motora
S100,Reposo,6.304424434558991e-11,2.5340407572156954e-11,3.4102536344227923e-11,1.2169071128175948e-11,6.374877479423805e-12,8.766470413225538e-12,0.44844337713345866,0.7452554070352577,0.6051749145741918,0.4637494992925052,0.6876351593401181,0.6168080012778678,Imaginación Motora
S100,Derecha,4.531720621308419e-11,4.077328916560898e-11,4.099898286416537e-11,1.238656290336235e-11,6.0294646845334015e-12,9.603555738857553e-12,0.41031592789395643,0.7364414107026908,0.5434182391273332,0.385212675039664,0.7544363364754043,0.538990935142202,Imaginación Motora
S100,Reposo,1.3103576063426323e-10,6.646011450611367e-11,1.1023450422580347e-10,1.0757101140702933e-11,8.365146204885066e-12,9.970213582242723e-12,0.7170397134680381,0.8953732387024302,0.759001376295913,0.48036280932102887,0.6407921044532274,0.6801062423992541,Imaginación Motora
S100,Izquierda,1.7656527065140446e-11,2.4615633898016968e-11,3.709944469351948e-11,5.2192251715699585e-12,8.732318429167234e-12,6.525404883521232e-12,0.5240680279397536,0.6729545731036622,0.5798309373423183,0.44097066375469235,0.6523083508103642,0.5964963338970086,Imaginación Motora
S100,Reposo,5.287269686847608e-11,3.519020608493102e-11,3.8841660900575037e-11,8.08895887036376e-12,6.09656398138707e-12,6.632111368324205e-12,0.3773320206066846,0.719855038388993,0.48258850335585196,0.3803905406072064,0.659553350992995,0.5412834977676727,Imaginación Motora
S100,Izquierda,3.508831012544732e-11,2.8151913855022695e-11,5.1536381558543817e-11,8.361886433448698e-12,6.1219113381106145e-12,6.5741578518200945e-12,0.40291624593621,0.7067991532183883,0.6112733603713368,0.32926002440712737,0.6575755304874316,0.48494942638456623,Imaginación Motora
S100,Reposo,7.183167491162958e-11,4.2467343056145596e-11,1.1685594895358372e-10,1.007927062855613e-11,9.698452476926407e-12,1.1266891902467786e-11,0.43964938200690634,0.7276377061309819,0.5828718207167992,0.5542218710922964,0.7236411807782183,0.6915998410629338,Imaginación Motora
S100,Derecha,4.0554310803129637e-11,4.591693120457812e-11,5.809015492686875e-11,1.0658207872598603e-11,8.059183254770348e-12,8.324185970073658e-12,0.4075845081893352,0.791232804939566,0.5824422941639825,0.3614094915442204,0.5916094289988331,0.566174790833219,Imaginación Motora
S100,Izquierda,3.679121490036683e-11,1.660475957350493e-11,4.320541273096167e-11,7.121591221036441e-12,4.384150683367049e-12,5.696068767142394e-12,0.5419613455569617,0.7090476754660431,0.7899841612661386,0.47952093924432676,0.7406389779187719,0.5943604822131487,Movimiento Real
S100,Reposo,1.2771281275325068e-11,9.267974123834441e-12,1.9857443491893078e-11,6.528847070052248e-12,4.131053811003739e-12,7.79870354768608e-12,0.44847532221736514,0.7159817154325417,0.6373414954101169,0.5118523931200436,0.7325490565487079,0.661671745088617,Movimiento Real
S100,Derecha,2.0583156728045466e-11,2.03478279315785e-11,3.1182838910892996e-11,4.955797916379559e-12,4.476850553068614e-12,4.696825307873547e-12,0.5574750568060043,0.8207542177191908,0.7203474879255771,0.3927112603577026,0.7133087192703801,0.5080277888003105,Movimiento Real
S100,Reposo,2.0317481359130322e-11,1.456011565381305e-11,2.8933762468172256e-11,5.862768603414691e-12,3.9118738732435435e-12,4.795322264744405e-12,0.6545744564767129,0.6641062023277507,0.7466087957556439,0.3837312755618159,0.7285165054508855,0.5228727139379862,Movimiento Real
S100,Izquierda,2.5819086400042277e-11,1.000202864713206e-11,2.8957657601386882e-11,6.18218096219507e-12,6.166206673394266e-12,7.760882472053388e-12,0.4503132967234505,0.7847622731025594,0.6501697071925854,0.4750164599459484,0.6942531928403989,0.6740033134402058,Movimiento Real
S100,Reposo,1.401773117137672e-11,1.607780335442215e-11,2.4131625320344817e-11,5.585808001451903e-12,4.8993975156635875e-12,6.494579324636057e-12,0.5197987861633808,0.6958600422067472,0.6886922535029864,0.41540364476813785,0.647792813741285,0.5230325693622052,Movimiento Real
S100,Derecha,2.6511576312628915e-11,1.76211264000676e-11,3.215512812110144e-11,5.813244633770948e-12,3.342638243716737e-12,6.022039841453427e-12,0.7662018290520956,0.9125856830340218,0.7855167556955799,0.42353774976829955,0.6616550494692289,0.5596509859615244,Movimiento Real
S100,Reposo,2.0391139254382532e-11,1.8216316974359817e-11,3.265557220820733e-11,6.133884633254653e-12,4.728245233384731e-12,5.884552737829774e-12,0.5117238818550883,0.6996854817621556,0.7038941322629687,0.453593056509686,0.6288685661085663,0.569556620458212,Movimiento Real
S100,Izquierda,1.4176153501685924e-11,8.695475799366456e-12,1.8782479339748072e-11,5.4493172189012285e-12,4.3866877947286345e-12,5.9073877465310604e-12,0.5557254649969772,0.6779218291332015,0.6438238586297245,0.41266840914823855,0.6822936448494963,0.5638385721762948,Movimiento Real
S100,Reposo,2.272837909087459e-11,2.4071377882962543e-11,4.541586661729566e-11,5.9423275172429696e-12,5.667205872069753e-12,7.058620847368344e-12,0.6069397207022816,0.7326776390560052,0.8047950549825734,0.40241740668966414,0.6426601799876865,0.6054280451951297,Movimiento Real
S100,Derecha,2.2037422221882983e-11,1.4649154150655706e-11,4.0315611111913145e-11,5.114050896836097e-12,4.7729099216541155e-12,5.828103287212414e-12,0.6962983233311545,0.903924234514344,0.7847818283537091,0.5113855165000212,0.7970691858860451,0.6606805007690385,Movimiento Real
S100,Reposo,2.3572561977096608e-11,1.8124083499714302e-11,3.213294004268003e-11,4.5608843637193655e-12,4.24162721718201e-12,5.556293946401413e-12,0.6377496366745062,0.7525179782957483,0.703906820031634,0.4747745622518886,0.6515312701914132,0.66141523648664,Movimiento Real
S100,Derecha,2.910352949569538e-11,1.997881587743096e-11,2.639343543142435e-11,5.996044225422726e-12,5.853728259078552e-12,6.014264963893069e-12,0.4139575840017191,0.8013024977712028,0.554697054394573,0.4281664874969419,0.686740000756435,0.588403312133425,Movimiento Real
S100,Reposo,5.098053388779407e-11,2.3319665642104454e-11,4.062749110253464e-11,7.56261717902438e-12,6.458101482201195e-12,8.449196446357302e-12,0.5430757556191035,0.7858169075155245,0.7070913491463323,0.49497174522724724,0.6367643484116413,0.6545921519521011,Movimiento Real
S100,Izquierda,3.630512324770579e-11,2.6305275956579846e-11,6.66785193412354e-11,9.89827720265467e-12,5.057990606337975e-12,7.79132221128432e-12,0.6427745506556205,0.7687332900880969,0.6852928659668758,0.5018863618883035,0.7890105807387219,0.5788205371173107,Movimiento Real
S100,Reposo,3.953200858216311e-11,3.421491155683925e-11,4.5814708378616055e-11,9.430213860648038e-12,5.435123294396929e-12,9.07183708780605e-12,0.6380964625984249,0.8017442273427747,0.7268408356254846,0.4795865553041123,0.7518867579306414,0.6757309421664659,Movimiento Real
S100,Izquierda,2.5457265208500166e-11,1.4754857113165003e-11,2.2771068480565213e-11,7.445753526957172e-12,4.919985065954475e-12,8.206868057086414e-12,0.5418156323602357,0.800996585516923,0.6125394289910534,0.5488383473963676,0.7431400834138587,0.6609920550536085,Movimiento Real
S100,Reposo,6.334771761389274e-11,1.8305200499305757e-11,5.277465982817279e-11,6.743951378889586e-12,5.4789797189573244e-12,7.255636526908159e-12,0.5024080960450455,0.7515683695883955,0.6845883374784406,0.3960765771885632,0.6580450647471556,0.6467667987631197,Movimiento Real
S100,Derecha,2.5932304598991725e-11,2.286284499670482e-11,2.861528522940959e-11,7.314049970029248e-12,6.958636378359537e-12,9.175689571896504e-12,0.6048349777031269,0.7787914490563167,0.7930573919413998,0.5718006990581451,0.7886786566364771,0.7527486044488853,Movimiento Real
S100,Reposo,5.377427264694947e-11,3.214348396394461e-11,3.779445478891075e-11,6.9239114364239545e-12,5.419236716536314e-12,8.38091085107659e-12,0.5204578590587213,0.6555072273067959,0.6200476821603114,0.5105309731057892,0.7137181686496096,0.6270997206374769,Movimiento Real
S100,Derecha,1.6014758353471134e-11,1.2548133001411651e-11,2.0559955303767308e-11,4.7950228631309614e-12,3.806416021679341e-12,5.199296844708138e-12,0.4356355530512354,0.7036549052630425,0.6411679282819331,0.48907408282669596,0.6642273755508262,0.6134102668829896,Movimiento Real
S100,Reposo,1.5521829088052892e-11,1.3017261188383455e-11,1.9906764749134078e-11,6.79194910808211e-12,5.0425279745011535e-12,8.378379473184276e-12,0.52971235738309,0.762231988065552,0.6972444444542437,0.432656359875251,0.748599436756238,0.6075316127657233,Movimiento Real
S100,Izquierda,3.3717853854076166e-11,2.4912027471746207e-11,3.474562673568073e-11,7.107218556261259e-12,6.297430116256372e-12,8.399344490123597e-12,0.5229897762401129,0.6775497938276502,0.7145185992663694,0.4823006751127636,0.6843619320762389,0.6666522462004055,Movimiento Real
S100,Derecha,2.288391151353681e-11,1.2315403803050602e-11,2.7201706301566806e-11,5.47565131795304e-12,3.018714322604623e-12,6.659537093945448e-12,0.5506762253211227,0.7122235306630267,0.8177907704927989,0.526362985637168,0.7471568693805994,0.682559972483037,Movimiento Real
S100,Reposo,2.8287009958104358e-11,1.893854958135721e-11,3.862416401126762e-11,7.037617014105805e-12,4.255431019492368e-12,9.07235115188077e-12,0.49876227128737355,0.7984579831108014,0.7001472369825715,0.4957450944038976,0.7719784501937431,0.6651748652777988,Movimiento Real
S100,Izquierda,3.146621570140357e-11,1.6203369280234373e-11,5.181659655203616e-11,5.1035377218130974e-12,3.4599091752495406e-12,6.938513496249225e-12,0.7190876378570141,0.905220300358132,0.7728383261002314,0.5224809573849869,0.7883910418931848,0.5597984064109897,Movimiento Real
S100,Reposo,3.422131528129928e-11,2.951510250570356e-11,3.596458361152862e-11,8.546698272615374e-12,5.449957239846738e-12,9.805914704653586e-12,0.5196324119955386,0.7828994202186901,0.5479447534768115,0.47649432039258266,0.7424305037478386,0.6436433993262178,Movimiento Real
S100,Derecha,2.694280459604476e-11,9.278656702220789e-12,4.037086428747121e-11,8.144903192848423e-12,4.173767722191851e-12,1.0269593519856387e-11,0.4855081945752308,0.7701205201860446,0.5919317438017061,0.5225388510204407,0.8045716396544268,0.6876852437720096,Movimiento Real
S100,Reposo,2.604892933022335e-11,1.536304639345575e-11,6.883257444917592e-11,5.909131782481374e-12,3.935736053141998e-12,7.323513677757452e-12,0.5538983743334532,0.8125087839660178,0.6893579577909049,0.3971287715018587,0.7035106534531654,0.5735845047512985,Movimiento Real
S100,Izquierda,1.699026508683063e-11,7.928774379291673e-12,1.8986485361981678e-11,5.715225033796279e-12,2.7037999263553918e-12,6.115314524043356e-12,0.568375643516821,0.6945263610830811,0.620822547486667,0.5224467102280096,0.788688063545846,0.6430094714328571,Movimiento Real
S100,Reposo,4.455778025564285e-11,1.5889028132438738e-11,4.108074675048781e-11,8.191578078683022e-12,4.8023761768319795e-12,8.014958459682052e-12,0.5618845652896688,0.8021259656720237,0.6815686019987285,0.5227936073779383,0.7550558730627045,0.6686026925049583,Movimiento Real
S100,Derecha,3.443162944932331e-11,2.2089657409814596e-11,4.446942816965918e-11,4.807865659588457e-12,4.167780280429054e-12,6.400731087923475e-12,0.622931206501632,0.8120063432766309,0.8394610421440941,0.5283953690452916,0.6962057046697113,0.6197471326718521,Movimiento Real
S100,Reposo,1.7566295915672253e-11,1.794822288381452e-11,3.730226537675282e-11,1.03318488554552e-11,3.9363863637639835e-12,1.292253567098245e-11,0.5974624992479866,0.8292038215136734,0.6924378252368503,0.5547936931111468,0.8418188422774037,0.5872035801436246,Movimiento Real
S100,Izquierda,1.5553597932976473e-11,3.002850674584411e-11,3.975998967629218e-11,5.08083451943467e-12,4.312304374999785e-12,8.539512283188115e-12,0.7430396612110998,0.8960413995481111,0.878883207564937,0.49992387204269906,0.8331558615748147,0.6119089083257367,Movimiento Real
S100,Reposo,1.9812815024616546e-11,9.444695775431377e-12,1.6688960045227567e-11,4.353751273743283e-12,3.5624528227195257e-12,5.163766787274277e-12,0.29396034658713566,0.7919895024799448,0.5070205032072383,0.4594722541510995,0.674624588849694,0.640282265096538,Movimiento Real
S100,Derecha,2.3154985143757468e-11,1.763770944060728e-11,2.9153142876198737e-11,6.507722791264281e-12,3.416059070880441e-12,8.258005647787754e-12,0.4317154818744095,0.6331578382494126,0.7823006516824219,0.512780717329286,0.7539209667047176,0.6841851353860188,Movimiento Real
S100,Reposo,4.124923300175973e-11,3.048810085543202e-11,5.5065884581835747e-11,8.762590936877475e-12,4.60960091463262e-12,7.240256396234142e-12,0.4731356513368011,0.821728978951109,0.6352801942200285,0.4120304400129495,0.7598240596033111,0.5418783090868894,Movimiento Real
S100,Izquierda,2.415401503593529e-11,3.341895790265415e-11,3.4696621387743854e-11,7.174306706655635e-12,6.480280927569877e-12,8.093691366876137e-12,0.4355693741107325,0.6415743327431521,0.5640135793976948,0.4445804481707028,0.7693913780098316,0.5895333461103209,Movimiento Real
S100,Reposo,2.4685293130692318e-11,1.116320031157038e-11,2.3260123279521608e-11,8.707315013356774e-12,4.364665516400405e-12,8.857960001819315e-12,0.5423268153259082,0.7604228580787111,0.6020858921266652,0.6141792516000107,0.7604760400334877,0.6897564890205062,Movimiento Real
S100,Izquierda,2.3364066316856208e-11,1.6708787643450503e-11,3.476476293586194e-11,4.40600247729714e-12,3.15268782551705e-12,5.048067763550422e-12,0.577335491831368,0.7018652230136057,0.7640845987621045,0.33539674317846946,0.6653133906091874,0.5271414098865039,Movimiento Real
S100,Reposo,2.5516295175835818e-11,1.8430697706795344e-11,2.2333949278063058e-11,9.709790078611649e-12,5.1886276360362976e-12,9.08226550527045e-12,0.40635807177608724,0.7378798608080476,0.6142677172707934,0.460608054710194,0.7421646185260634,0.6366729778681769,Movimiento Real
S100,Derecha,4.4435247964358933e-11,3.745272670617722e-11,6.928861319240383e-11,5.300298916461193e-12,3.979195049282395e-12,6.518430278707285e-12,0.7681706803871702,0.846478069853693,0.8167094828540353,0.4949420710355153,0.7525373190246585,0.6379716720451901,Movimiento Real
S100,Reposo,4.98964904813887e-11,4.215120140402566e-11,7.038063027255296e-11,7.941351047448366e-12,5.119303984880802e-12,1.0072741949895688e-11,0.5698303772051113,0.7671954424646666,0.6820524213907082,0.5418825790937601,0.7023600434195957,0.584386468154878,Movimiento Real
S100,Derecha,3.555744867837287e-11,2.1303406584133415e-11,4.4213416731459456e-11,6.1433431512655364e-12,3.510182083375463e-12,7.263591359042146e-12,0.5507343890802805,0.8800836339738283,0.6746193113721449,0.46125884734115397,0.7587905439158694,0.579730861738892,Movimiento Real
S100,Reposo,5.087179555075569e-11,2.7574875954500793e-11,4.079177374890243e-11,1.3033783200323228e-11,1.3528483281519744e-11,1.1911134015270789e-11,0.31383151859055985,0.7123700855361631,0.5388234913609826,0.5420846572415892,0.704231826222851,0.6934361700039854,Movimiento Real
S100,Izquierda,6.317980839570268e-11,3.817769058827356e-11,8.0194092165878e-11,7.854180563234271e-12,4.708157007818064e-12,8.343282012063734e-12,0.7389050702418843,0.907410440270332,0.895264945081438,0.41349739075726816,0.7163817380525087,0.6441271710470022,Movimiento Real
S100,Izquierda,3.7931967666164636e-11,1.8969797787939325e-11,4.1460087605794656e-11,5.499162651513979e-12,4.5690610413292845e-12,7.31179041072449e-12,0.7411568157673067,0.8152043956074142,0.7252027773066386,0.46534477813467867,0.7406683062728139,0.6066232732702087,Movimiento Real
S100,Reposo,6.036409513727174e-11,1.6424458635832367e-11,3.431922736556737e-11,9.801284808357584e-12,4.7162590739919954e-12,9.045682621338448e-12,0.5439362203775361,0.6827032876390932,0.7427716007348159,0.4720935356473612,0.7713638465786581,0.6014328140952896,Movimiento Real
S100,Derecha,1.6970994203747163e-11,1.0025233393428389e-11,1.697619893253605e-11,4.443577087929514e-12,4.857901926933855e-12,6.1269962840952155e-12,0.5693628171593587,0.774030112495474,0.6000347201419521,0.4578783558569296,0.7343237952968663,0.6357748081838875,Movimiento Real
S100,Reposo,1.8841061470509704e-11,1.1490759854290282e-11,2.746777198368104e-11,5.654514793643495e-12,3.997168121174534e-12,6.666944587839524e-12,0.41345360612116483,0.6130115500137198,0.7329283686326072,0.44386341845409655,0.6673977836382982,0.631538328303814,Movimiento Real
S100,Izquierda,5.222124806417965e-11,2.923780919911679e-11,6.546740960537446e-11,7.040265114111168e-12,3.4755286136325644e-12,7.491699799877877e-12,0.6665242577426204,0.8654947087114274,0.7965203665988182,0.5284568955317087,0.7160914377835518,0.6176240611794498,Movimiento Real
S100,Reposo,5.261859324550261e-11,1.6240928823434266e-11,5.313485263209094e-11,1.1181499789313013e-11,4.6539893309756655e-12,8.744435569404118e-12,0.42561478890841153,0.7049936653502482,0.6361280261987697,0.4978481544273838,0.7379976668312158,0.632797430623593,Movimiento Real
S100,Derecha,2.7174295104353803e-11,1.4236064688679536e-11,3.115547013758086e-11,5.203281262804172e-12,3.3045009053325135e-12,5.618893083883747e-12,0.4613861382962597,0.7390351871173796,0.7121085801698993,0.5545521725729224,0.7692625659417327,0.6254336984680235,Movimiento Real
S100,Reposo,3.978296154541329e-11,1.474788270325276e-11,3.786143840389392e-11,8.176103552218926e-12,3.68717594015802e-12,7.233016437956583e-12,0.5239325712726737,0.7373763734101663,0.7332738262950034,0.49357559251239147,0.7008549128932221,0.6889104064687803,Movimiento Real
S100,Derecha,3.20299972709236e-11,1.521165293091642e-11,2.7483010503282047e-11,5.931748423562639e-12,4.533599685981791e-12,8.77817365499419e-12,0.6015382051811593,0.8291975169852343,0.7547184886341477,0.6136259744947518,0.8315048034016694,0.6626675997506108,Movimiento Real
